date,asset,entry,fijo_5d,fijo_10d,fijo_21d,rsi14>70,cierre<ema20,trailing_2.5atr,tp5_sl3,year,period
2025-01-13,IBM,209.7606928548364,0.028715630448869378,0.035137670996461035,0.18125806139899492,0.1847247397440448,-0.0011467889908257645,0.15028429317800507,0.05,2025,OOS
2025-04-04,IBM,212.3592467390292,0.07407403885412056,0.07744929266778056,0.13628888942734374,0.23242175711559887,0.029830291562990885,-0.008173450284929995,0.05,2025,OOS
2025-07-31,IBM,245.1400942002361,-0.004971971458912039,-0.05050263933406263,-0.02495416782699722,0.08669015475984221,-0.0054094928226458006,-0.04601429814362723,-0.03,2025,OOS
2011-02-14,IRSA,7.174685819118437,-0.055407296288775276,-0.05006688501833978,-0.07877181159534541,-0.13417906036873162,-0.011348471310852593,-0.05606362942435372,-0.03,2011,IS
2013-04-17,IRSA,5.454345388248056,-0.0022882485157456056,-0.013729954588964421,0.03661330734781165,-0.11556076272019644,-0.010297451509334032,0.029363772940278476,-0.03,2013,IS
2014-01-13,IRSA,7.28061862277259,-0.0273722472236545,-0.0875910081799226,-0.07755483182806966,0.10127724542640815,-0.007299305073550366,-0.075788549869095,-0.03,2014,IS
2014-01-31,IRSA,6.463542485811415,0.027749397797373287,0.07502594018073161,0.13566305690109282,0.2404930639023488,-0.03288794024302677,0.16312079302507443,-0.03,2014,IS
2014-07-23,IRSA,10.26181604478437,0.0990875320828355,-0.014341431625845114,0.011082223105774558,-0.09908716424452535,-0.019556716625549142,0.007577256376533947,-0.03,2014,IS
2014-09-02,IRSA,9.539341632450824,-0.012622629881528957,0.06451625215216672,-0.05189332982694639,0.0911641914105712,0.04137445757746927,-0.01719488264678959,0.05,2014,IS
2014-09-24,IRSA,9.258380446073863,-0.023121432148374033,-0.016618419305680754,0.026011584274730826,0.12427741110773538,0.0014451275664797425,-0.09598038684546673,-0.03,2014,IS
2014-12-12,IRSA,10.148094726710339,0.0013183309656545905,0.027686221121587362,0.013843130476358212,0.11799611803846055,0.010547120712941283,0.31970988568442915,0.05,2014,IS
2015-04-17,IRSA,11.981039643314054,0.04410952989865069,0.02289219723777358,0.044667914273359255,-0.011725246035317438,0.01954228898266197,-0.00899183128712111,0.05,2015,IS
2015-06-17,IRSA,11.807112805488245,0.06005658633069677,0.01416426523583203,0.050424785842608566,-0.16373948696165286,0.0016996582711723551,0.03204374119247366,0.05,2015,IS
2016-11-01,IRSA,12.121522479598704,0.014348591737630256,-0.03366445255265926,-0.017660156906640467,0.17991154321708924,-0.009933847548555641,-0.03670072436510441,-0.03,2016,IS
2018-02-05,IRSA,18.212449760123725,0.0342570855345834,0.04041560005788036,0.019630286267577457,-0.175904618219891,0.0015396171279751236,-0.054211716084847206,0.05,2018,IS
2021-11-18,IRSA,3.3389074950345234,-0.07744870179288288,0.047835913700675414,-0.08883848493401769,0.08200447765626628,-0.038724424518099765,-0.11647115247602136,-0.03,2021,OOS
2022-04-26,IRSA,3.5214441523603215,-0.004319584462719295,-0.06047507467264801,-0.041036627941737236,-0.14470827613515425,0.008639176910233637,-0.10564438918369123,-0.03,2022,OOS
2023-04-25,IRSA,4.2266674928134025,0.018867722229477968,0.0999999318050635,0.1188677878221549,0.20754707211477275,0.015094354095472218,0.27967940674991576,0.05,2023,OOS
2023-08-03,IRSA,6.21466082542216,0.049295884593397066,-0.0056336899757418735,0.015492998648279466,-0.1977520066109717,0.028169195969375727,-0.03684413595046898,0.05,2023,OOS
2023-09-07,IRSA,5.58444275094417,0.06739800637659443,-0.025078440659875856,-0.03613482336818652,0.0818604646933454,-0.00940451579179491,-0.04660080031775482,0.05,2023,OOS
2023-09-22,IRSA,5.374369121245368,-0.045602602033274375,0.001540790574088069,-0.054592769556053744,0.12414828481112306,-0.004885954365686396,-0.04092291100216294,-0.03,2023,OOS
2025-02-05,IRSA,13.720000267028809,0.018221573989381623,0.04591837479441607,-0.028425680446959034,0.07434398573158663,0.02769680080503467,-0.08169876187122771,0.05,2025,OOS
2025-02-27,IRSA,12.850000381469727,0.020233406030279122,0.016342414934851,0.029571918247923046,0.1750972710665908,0.032684829869702225,-0.04265296708978117,0.05,2025,OOS
2025-06-17,IRSA,13.5600004196167,0.03244834563181653,0.06047195202427558,0.08554570881384227,0.19837754403692998,0.013274288048034766,0.08094956643781193,0.05,2025,OOS
2025-08-27,IRSA,14.359999656677246,-0.020194983898776053,-0.1253481392824105,-0.16643450186554243,0.06963788467327792,0.04038996779755211,-0.05862540398153038,-0.03,2025,OOS
2026-02-12,IRSA,15.130000114440918,0.06675474339511211,0.05353598544716953,-0.028420376862083763,-0.11632519600591362,0.005287503179177033,-0.05963494176684614,-0.03,2026,OOS
2011-07-27,JNJ,42.47968534880564,-0.027901433730709857,-0.07711184196009846,-0.010424728532727134,-0.0025362030281885772,-0.00229957869322972,-0.022257654472957578,-0.03,2011,IS
2012-04-10,JNJ,43.276700863557664,-0.007265266740507537,-0.014221802294183239,-0.006337522991110234,0.030338986079482044,-0.008656750144591663,-0.020087385602143293,-0.006337522991110234,2012,IS
2013-08-16,JNJ,62.48367795341028,-0.004402472558297288,-0.02692489487806371,0.0029173101167943027,0.06293908848462593,0.010953344296057654,-0.010402360143817346,-0.03,2013,IS
2013-12-12,JNJ,64.80395408205841,0.00568509798213257,0.009730784968144057,0.03564406704910228,0.034506791519918645,-0.0012027182533641545,-0.016055893684514433,0.03564406704910228,2013,IS
2014-01-24,JNJ,63.98204520282846,-0.020265796395087743,-0.0028793698610263263,0.016230293164129383,0.06999183749529192,-0.003986717587874611,-0.02849757654393925,-0.03,2014,IS
2014-07-17,JNJ,72.34369227254945,0.015198063057655142,-0.005761558148934864,0.004966400769273349,0.0735679673896592,0.011224842588316353,-0.008194654710040883,0.004966400769273349,2014,IS
2014-07-31,JNJ,71.68973758940741,0.0017040052388568316,0.02265410771007481,0.04682848988834287,0.08336106781871533,0.0014033619351496718,0.06840455554213376,0.04682848988834287,2014,IS
2014-10-13,JNJ,72.73172318694843,-0.01323006386411063,0.03521339808697377,0.08335800633203982,0.041254459838327096,-0.035014390587969624,-0.035698720719439914,-0.03,2014,IS
2014-12-12,JNJ,76.29294558777065,0.007444901146919536,0.005344973630326155,-0.007349492712781069,-0.02481392155953077,-0.007731197714487714,-0.008507134562488083,-0.007349492712781069,2014,IS
2015-01-06,JNJ,75.66670086547984,0.00818017102469093,-0.019343815182393254,-0.013954104112546828,-0.018003092540575083,0.009912311677755081,-0.01168944357357704,-0.03,2015,IS
2016-08-16,JNJ,91.65256034712205,-0.0021840677187133783,-0.0019335075875823726,-0.008951272323461157,-0.028249064004379543,0.006721971440612151,-0.013730070436318353,-0.008951272323461157,2016,IS
2016-09-09,JNJ,90.16603579762483,0.004161054855174262,0.00891641499564444,0.017323671725128387,-0.040117609558839806,0.011888599698387736,-0.0027773062196282394,0.017323671725128387,2016,IS
2017-09-27,JNJ,102.13328442443438,0.02293877745831807,0.051881661416030234,0.0916014189114649,0.083749886714932,-0.003386978900798865,0.05535336555370729,0.05,2017,IS
2018-01-31,JNJ,108.78610702168477,-0.044426533712764615,-0.057150945263785724,-0.05733328863762577,-0.09970322617168281,0.018105180798844822,-0.015107987542419044,-0.03,2018,IS
