condicion,asset,horizonte_h,periodo,n,ret_medio,win_rate,base_ret_medio,base_win_rate
fib_0.786,BNB,4,IS,148,-0.0010185901757259047,0.4594594594594595,-4.450827052320157e-05,0.49122673176685994
fib_0.786,BNB,4,OOS,62,-0.0008752828941346414,0.5161290322580645,-0.00011451355265501391,0.4857993586807146
fib_0.786,BNB,8,IS,148,-0.0011524851277159125,0.44594594594594594,-5.146352059540135e-05,0.48436069575831553
fib_0.786,BNB,8,OOS,62,-0.0006053800443580472,0.4838709677419355,-0.0003722992889122136,0.479825767996332
fib_0.786,BNB,24,IS,148,0.0006655509526602867,0.5405405405405406,0.0004013655399746538,0.4848947207812023
fib_0.786,BNB,24,OOS,62,-0.0023594554391609597,0.46774193548387094,-0.0020035904404601453,0.45605154164749195
fib_0.786,BNB,72,IS,148,0.00204089383349862,0.4797297297297297,0.0016532372856343912,0.5081629539212694
fib_0.786,BNB,72,OOS,62,0.0002177810320557624,0.4032258064516129,-0.004638425124596519,0.45742205677059095
rsi_sobrecompra,SOL,4,IS,193,-0.0015767476587513654,0.49740932642487046,5.669189519351315e-05,0.49530785076676587
rsi_sobrecompra,SOL,4,OOS,66,0.002618322546917913,0.6666666666666666,-0.00023962710494506256,0.505267979844251
rsi_sobrecompra,SOL,8,IS,193,-0.0011806577183229245,0.538860103626943,0.00011255714711979577,0.4985122453650721
rsi_sobrecompra,SOL,8,OOS,66,0.0026298327909976163,0.6212121212121212,-0.0004795059930507756,0.4965612104539202
rsi_sobrecompra,SOL,24,IS,193,-0.007409756717621924,0.40414507772020725,0.00039472045425754726,0.5129320210574502
rsi_sobrecompra,SOL,24,OOS,66,-0.0009705696711544908,0.5606060606060606,-0.0015543358775259018,0.4772204325816843
rsi_sobrecompra,SOL,72,IS,193,-0.00031175999940717886,0.5025906735751295,0.0010056584523694722,0.5082780193789578
rsi_sobrecompra,SOL,72,OOS,64,-0.0072501467840469964,0.515625,-0.0037797489304376456,0.4788273615635179
rsi_sobreventa,SOL,4,IS,208,0.0016886097210174708,0.6009615384615384,-5.669189519351315e-05,0.5046921492332341
rsi_sobreventa,SOL,4,OOS,59,0.0024436388687577018,0.6271186440677966,0.00023962710494506256,0.48900595510765005
rsi_sobreventa,SOL,8,IS,208,0.0013434368614485249,0.5288461538461539,-0.00011255714711979577,0.5014877546349279
rsi_sobreventa,SOL,8,OOS,59,0.002113211040609048,0.5932203389830508,0.0004795059930507756,0.5002292526364053
rsi_sobreventa,SOL,24,IS,208,0.0010917355212807325,0.5096153846153846,-0.00039472045425754726,0.4870679789425498
rsi_sobreventa,SOL,24,OOS,59,0.0006899283507307069,0.4406779661016949,0.0015543358775259018,0.5209387942936033
rsi_sobreventa,SOL,72,IS,208,0.0015060731857726296,0.5240384615384616,-0.0010056584523694722,0.49172198062104217
rsi_sobreventa,SOL,72,OOS,59,0.003609048703639479,0.6101694915254238,0.0037797489304376456,0.5200093066542578
div_alcista,SOL,4,IS,542,-5.6099292300139916e-05,0.5276752767527675,-5.669189519351315e-05,0.5046921492332341
div_alcista,SOL,4,OOS,157,0.0006770441598020236,0.554140127388535,0.00023962710494506256,0.48900595510765005
div_alcista,SOL,8,IS,542,-0.00022893880969567865,0.5276752767527675,-0.00011255714711979577,0.5014877546349279
div_alcista,SOL,8,OOS,157,0.0017773736201853875,0.5414012738853503,0.0004795059930507756,0.5002292526364053
div_alcista,SOL,24,IS,542,0.002692142908588569,0.5239852398523985,-0.00039472045425754726,0.4870679789425498
div_alcista,SOL,24,OOS,157,0.005140158150043598,0.5605095541401274,0.0015543358775259018,0.5209387942936033
div_alcista,SOL,72,IS,542,0.0039598966379638546,0.5295202952029521,-0.0010056584523694722,0.49172198062104217
div_alcista,SOL,72,OOS,157,0.00881753982455683,0.7261146496815286,0.0037797489304376456,0.5200093066542578
div_bajista,SOL,4,IS,567,0.000873240250069175,0.5326278659611993,5.669189519351315e-05,0.49530785076676587
div_bajista,SOL,4,OOS,161,-0.0012549566222278266,0.5652173913043478,-0.00023962710494506256,0.505267979844251
div_bajista,SOL,8,IS,567,0.001585505572956124,0.5414462081128748,0.00011255714711979577,0.4985122453650721
div_bajista,SOL,8,OOS,161,-0.0024190488358406545,0.515527950310559,-0.0004795059930507756,0.4965612104539202
div_bajista,SOL,24,IS,567,0.0023173721674076366,0.5343915343915344,0.00039472045425754726,0.5129320210574502
div_bajista,SOL,24,OOS,161,-0.0030230507347030868,0.4968944099378882,-0.0015543358775259018,0.4772204325816843
div_bajista,SOL,72,IS,567,0.006478026779513395,0.5590828924162258,0.0010056584523694722,0.5082780193789578
div_bajista,SOL,72,OOS,156,-0.005197880423375476,0.5512820512820513,-0.0037797489304376456,0.4788273615635179
ema20_toque,SOL,4,IS,1418,-0.0002967483068641349,0.4901269393511989,2.213933120469028e-05,0.48844129091325245
ema20_toque,SOL,4,OOS,437,0.00035207023326683684,0.4965675057208238,0.00020088431689032293,0.4869445716903344
ema20_toque,SOL,8,IS,1418,0.00016552968424096473,0.504231311706629,0.00017569248198746193,0.4980544747081712
ema20_toque,SOL,8,OOS,436,0.000398418424746845,0.49311926605504586,0.00048616154678880345,0.49816597890875747
ema20_toque,SOL,24,IS,1418,0.0017214449439896598,0.5119887165021156,0.00035638937108797153,0.4985885404745556
ema20_toque,SOL,24,OOS,434,0.002070482617228988,0.5023041474654378,0.0004269652791820961,0.4878048780487805
ema20_toque,SOL,72,IS,1418,0.0014764307506999622,0.5162200282087447,-0.00031972655331786456,0.49332417792019534
ema20_toque,SOL,72,OOS,429,0.004440894928888561,0.5011655011655012,-0.0009275610221314781,0.4471847370870172
vwap_ruptura_alza,SOL,4,IS,1025,1.2620181431490308e-05,0.5073170731707317,-5.669189519351315e-05,0.5046921492332341
vwap_ruptura_alza,SOL,4,OOS,371,0.0004154866321998106,0.5040431266846361,0.00023962710494506256,0.48900595510765005
vwap_ruptura_alza,SOL,8,IS,1025,-0.00018099701337803752,0.4975609756097561,-0.00011255714711979577,0.5014877546349279
vwap_ruptura_alza,SOL,8,OOS,370,0.0012406192586328613,0.527027027027027,0.0004795059930507756,0.5002292526364053
vwap_ruptura_alza,SOL,24,IS,1025,-0.0022639805699756475,0.4692682926829268,-0.00039472045425754726,0.4870679789425498
vwap_ruptura_alza,SOL,24,OOS,368,0.0031940991363713753,0.5570652173913043,0.0015543358775259018,0.5209387942936033
vwap_ruptura_alza,SOL,72,IS,1025,0.0009801398268672245,0.5073170731707317,-0.0010056584523694722,0.49172198062104217
vwap_ruptura_alza,SOL,72,OOS,366,0.004803425847198204,0.5300546448087432,0.0037797489304376456,0.5200093066542578
vwap_ruptura_baja,SOL,4,IS,1076,0.0003037012304734399,0.5,5.669189519351315e-05,0.49530785076676587
vwap_ruptura_baja,SOL,4,OOS,375,0.00037492766196314873,0.52,-0.00023962710494506256,0.505267979844251
vwap_ruptura_baja,SOL,8,IS,1076,0.0005512453868379897,0.5148698884758365,0.00011255714711979577,0.4985122453650721
vwap_ruptura_baja,SOL,8,OOS,375,-0.0008332452651333512,0.4826666666666667,-0.0004795059930507756,0.4965612104539202
vwap_ruptura_baja,SOL,24,IS,1076,0.001182102360527931,0.508364312267658,0.00039472045425754726,0.5129320210574502
vwap_ruptura_baja,SOL,24,OOS,374,-0.0026902459099293866,0.4411764705882353,-0.0015543358775259018,0.4772204325816843
vwap_ruptura_baja,SOL,72,IS,1076,0.0002570764899763367,0.5111524163568774,0.0010056584523694722,0.5082780193789578
vwap_ruptura_baja,SOL,72,OOS,371,-0.005562361400905944,0.4528301886792453,-0.0037797489304376456,0.4788273615635179
poc_zona,SOL,4,IS,203,-0.0023087319093206453,0.45320197044334976,-5.669189519351315e-05,0.5046921492332341
poc_zona,SOL,4,OOS,94,0.003641178300241045,0.6382978723404256,0.00023962710494506256,0.48900595510765005
poc_zona,SOL,8,IS,203,-0.002061906090519311,0.4187192118226601,-0.00011255714711979577,0.5014877546349279
poc_zona,SOL,8,OOS,94,0.005337605793678758,0.6170212765957447,0.0004795059930507756,0.5002292526364053
poc_zona,SOL,24,IS,203,0.0006270118981556915,0.5024630541871922,-0.00039472045425754726,0.4870679789425498
poc_zona,SOL,24,OOS,92,0.008730625043855557,0.6847826086956522,0.0015543358775259018,0.5209387942936033
poc_zona,SOL,72,IS,203,0.0023567990354665083,0.4975369458128079,-0.0010056584523694722,0.49172198062104217
poc_zona,SOL,72,OOS,89,0.014652154213895197,0.6741573033707865,0.0037797489304376456,0.5200093066542578
fib_0.618,SOL,4,IS,236,0.0004382988800255476,0.5127118644067796,0.0001848255686085304,0.4935530632486458
fib_0.618,SOL,4,OOS,98,6.124616250081219e-06,0.5510204081632653,3.610897470239769e-05,0.4956481905634448
fib_0.618,SOL,8,IS,236,-0.0003225787417217574,0.4830508474576271,0.00045976907464017355,0.501029983978027
fib_0.618,SOL,8,OOS,98,-0.00162327463112834,0.5306122448979592,4.674574900097493e-05,0.4885373681797341
fib_0.618,SOL,24,IS,236,0.0025312136965305685,0.5423728813559322,0.0012647833633518664,0.5088120851453422
fib_0.618,SOL,24,OOS,98,0.003997931193666182,0.5306122448979592,0.000618645743019895,0.49033594109526
fib_0.618,SOL,72,IS,236,-0.002045307578311686,0.5169491525423728,0.002129040479469917,0.5083543144884413
fib_0.618,SOL,72,OOS,98,0.005576712327217167,0.6428571428571429,0.0031959715738363406,0.49371800837598884
fib_0.786,SOL,4,IS,129,0.001753773483504668,0.5426356589147286,0.0001848255686085304,0.4935530632486458
fib_0.786,SOL,4,OOS,59,0.0016540836420756923,0.559322033898305,3.610897470239769e-05,0.4956481905634448
fib_0.786,SOL,8,IS,129,-0.0005725274195761254,0.5271317829457365,0.00045976907464017355,0.501029983978027
fib_0.786,SOL,8,OOS,59,0.00200874593880678,0.559322033898305,4.674574900097493e-05,0.4885373681797341
fib_0.786,SOL,24,IS,129,-0.0033059070234374814,0.49612403100775193,0.0012647833633518664,0.5088120851453422
fib_0.786,SOL,24,OOS,59,0.004710994966904792,0.6271186440677966,0.000618645743019895,0.49033594109526
fib_0.786,SOL,72,IS,129,-0.0006956796024988719,0.5038759689922481,0.002129040479469917,0.5083543144884413
fib_0.786,SOL,72,OOS,59,0.004642909166306312,0.5423728813559322,0.0031959715738363406,0.49371800837598884
rsi_sobrecompra,XRP,4,IS,194,-0.0032173492617096045,0.5051546391752577,-0.00043136520204539367,0.4988556606652426
rsi_sobrecompra,XRP,4,OOS,61,-0.003965674164940146,0.5081967213114754,-0.00014104980425942677,0.5226752175904719
rsi_sobrecompra,XRP,8,IS,194,-0.006775792777289475,0.5309278350515464,-0.0008595630307138208,0.5076289288983826
rsi_sobrecompra,XRP,8,OOS,61,-0.010141016256388398,0.45901639344262296,-0.00028486518736209966,0.5268225584594223
rsi_sobrecompra,XRP,24,IS,194,-0.017389924666683945,0.5154639175257731,-0.002602293892873376,0.5152578577967654
rsi_sobrecompra,XRP,24,OOS,61,-0.01682560447930494,0.5081967213114754,-0.0009942868866810685,0.5375057524160147
rsi_sobrecompra,XRP,72,IS,194,-0.027159288083604224,0.5103092783505154,-0.008212371913035553,0.5315837656393042
rsi_sobrecompra,XRP,72,OOS,60,-0.010277593621800129,0.5666666666666667,-0.0029089101716088953,0.559097254536994
rsi_sobreventa,XRP,4,IS,204,0.0021689360412946125,0.5588235294117647,0.00043136520204539367,0.5011443393347574
rsi_sobreventa,XRP,4,OOS,72,0.002443281166296476,0.6666666666666666,0.00014104980425942677,0.4738891433806688
rsi_sobreventa,XRP,8,IS,204,0.002245873472767993,0.5441176470588235,0.0008595630307138208,0.4923710711016173
rsi_sobreventa,XRP,8,OOS,72,0.0025918167352556015,0.5833333333333334,0.00028486518736209966,0.47042640990371387
rsi_sobreventa,XRP,24,IS,204,0.004034480506831316,0.5392156862745098,0.002602293892873376,0.48474214220323464
rsi_sobreventa,XRP,24,OOS,72,0.0046400422918815975,0.5416666666666666,0.0009942868866810685,0.4606534744592729
rsi_sobreventa,XRP,72,IS,204,0.0069021447997333,0.5147058823529411,0.008212371913035553,0.46841623436069574
rsi_sobreventa,XRP,72,OOS,72,0.001738350515684342,0.625,0.0029089101716088953,0.43973941368078173
div_alcista,XRP,4,IS,447,9.126785799309904e-06,0.5480984340044742,0.00043136520204539367,0.5011443393347574
div_alcista,XRP,4,OOS,187,0.0006570440956416619,0.5133689839572193,0.00014104980425942677,0.4738891433806688
div_alcista,XRP,8,IS,447,0.00044953100875673885,0.5458612975391499,0.0008595630307138208,0.4923710711016173
div_alcista,XRP,8,OOS,187,0.0008843344925304362,0.5187165775401069,0.00028486518736209966,0.47042640990371387
div_alcista,XRP,24,IS,447,0.0009453792324711054,0.5436241610738255,0.002602293892873376,0.48474214220323464
div_alcista,XRP,24,OOS,187,0.0024724430152664855,0.5508021390374331,0.0009942868866810685,0.4606534744592729
div_alcista,XRP,72,IS,447,0.004027756890093812,0.5055928411633109,0.008212371913035553,0.46841623436069574
div_alcista,XRP,72,OOS,187,-0.0010164040424719002,0.5828877005347594,0.0029089101716088953,0.43973941368078173
div_bajista,XRP,4,IS,436,-0.0014415988377589628,0.5275229357798165,-0.00043136520204539367,0.4988556606652426
div_bajista,XRP,4,OOS,125,-0.005033067062876347,0.48,-0.00014104980425942677,0.5226752175904719
div_bajista,XRP,8,IS,436,-0.003386488220439927,0.5344036697247706,-0.0008595630307138208,0.5076289288983826
div_bajista,XRP,8,OOS,125,-0.004134342725467638,0.48,-0.00028486518736209966,0.5268225584594223
div_bajista,XRP,24,IS,436,-0.009047035281247342,0.5137614678899083,-0.002602293892873376,0.5152578577967654
div_bajista,XRP,24,OOS,124,-0.01371650091415719,0.5403225806451613,-0.0009942868866810685,0.5375057524160147
div_bajista,XRP,72,IS,436,-0.019223443073233353,0.5275229357798165,-0.008212371913035553,0.5315837656393042
div_bajista,XRP,72,OOS,119,-0.026776532938873988,0.5126050420168067,-0.0029089101716088953,0.559097254536994
ema20_toque,XRP,4,IS,1403,-6.227510930054847e-05,0.48467569493941554,0.0004465948640304037,0.48306377784559046
ema20_toque,XRP,4,OOS,433,-0.00040956857410322673,0.49884526558891457,0.00016059103932239367,0.4857993586807146
ema20_toque,XRP,8,IS,1403,0.0005526183105335256,0.48467569493941554,0.0010252029104270942,0.48939578883124807
ema20_toque,XRP,8,OOS,432,-0.0005158625431492955,0.49537037037037035,0.0005392540871549122,0.4880788629069234
ema20_toque,XRP,24,IS,1403,0.0017545146745947887,0.4796863863150392,0.0023524480726579695,0.4813091241989625
ema20_toque,XRP,24,OOS,429,-0.0003106380417981268,0.48951048951048953,0.0010450344573637073,0.4753796594569719
ema20_toque,XRP,72,IS,1403,0.0012328507140790693,0.5046329294369208,0.003938347511609172,0.49046383887702166
ema20_toque,XRP,72,OOS,425,-0.0006283878950669154,0.48,0.0014821712515826757,0.45579339227547694
vwap_ruptura_alza,XRP,4,IS,1020,0.0009826079060788956,0.5186274509803922,0.00043136520204539367,0.5011443393347574
vwap_ruptura_alza,XRP,4,OOS,373,-9.044568798962437e-05,0.4691689008042895,0.00014104980425942677,0.4738891433806688
vwap_ruptura_alza,XRP,8,IS,1020,0.0020059656567983533,0.5107843137254902,0.0008595630307138208,0.4923710711016173
vwap_ruptura_alza,XRP,8,OOS,372,0.00034351762157073504,0.4650537634408602,0.00028486518736209966,0.47042640990371387
vwap_ruptura_alza,XRP,24,IS,1020,0.0032264755753354337,0.4803921568627451,0.002602293892873376,0.48474214220323464
vwap_ruptura_alza,XRP,24,OOS,370,0.0003829947044087147,0.4540540540540541,0.0009942868866810685,0.4606534744592729
vwap_ruptura_alza,XRP,72,IS,1020,0.00915017962934042,0.45588235294117646,0.008212371913035553,0.46841623436069574
vwap_ruptura_alza,XRP,72,OOS,369,0.001146082747355331,0.44173441734417346,0.0029089101716088953,0.43973941368078173
vwap_ruptura_baja,XRP,4,IS,1043,-0.0009644372177117185,0.48609779482262705,-0.00043136520204539367,0.4988556606652426
vwap_ruptura_baja,XRP,4,OOS,379,-1.569096454724833e-05,0.5329815303430079,-0.00014104980425942677,0.5226752175904719
vwap_ruptura_baja,XRP,8,IS,1043,-0.002364865374196594,0.49856184084372,-0.0008595630307138208,0.5076289288983826
vwap_ruptura_baja,XRP,8,OOS,378,-0.00029990614390163693,0.5396825396825397,-0.00028486518736209966,0.5268225584594223
vwap_ruptura_baja,XRP,24,IS,1043,-0.002147106044428778,0.5225311601150527,-0.002602293892873376,0.5152578577967654
vwap_ruptura_baja,XRP,24,OOS,376,-0.0005770376458078195,0.5398936170212766,-0.0009942868866810685,0.5375057524160147
vwap_ruptura_baja,XRP,72,IS,1043,-0.006285723049276487,0.5541706615532119,-0.008212371913035553,0.5315837656393042
vwap_ruptura_baja,XRP,72,OOS,374,-0.0012492392959450713,0.5427807486631016,-0.0029089101716088953,0.559097254536994
poc_zona,XRP,4,IS,212,5.674847023189071e-06,0.5283018867924528,0.00043136520204539367,0.5011443393347574
poc_zona,XRP,4,OOS,91,0.0006528748291341153,0.5384615384615384,0.00014104980425942677,0.4738891433806688
poc_zona,XRP,8,IS,212,-0.00119524816498593,0.5047169811320755,0.0008595630307138208,0.4923710711016173
poc_zona,XRP,8,OOS,91,0.00021845018667676264,0.4945054945054945,0.00028486518736209966,0.47042640990371387
poc_zona,XRP,24,IS,212,-0.0026528234833339093,0.5377358490566038,0.002602293892873376,0.48474214220323464
poc_zona,XRP,24,OOS,90,0.004343445851627912,0.5444444444444444,0.0009942868866810685,0.4606534744592729
poc_zona,XRP,72,IS,212,-0.000294839737689384,0.46226415094339623,0.008212371913035553,0.46841623436069574
poc_zona,XRP,72,OOS,90,0.02364687035998435,0.6111111111111112,0.0029089101716088953,0.43973941368078173
fib_0.618,XRP,4,IS,241,0.0004336431470769927,0.5145228215767634,0.0003856044670631856,0.5007628928898382
fib_0.618,XRP,4,OOS,87,0.0008968690291478106,0.6436781609195402,7.907884699700173e-05,0.5137425561154375
fib_0.618,XRP,8,IS,241,7.166442353693775e-05,0.5062240663900415,0.0005630706955248617,0.496032956972841
fib_0.618,XRP,8,OOS,87,0.0010509770418912626,0.6206896551724138,0.00014920043065308995,0.5091701054562128
fib_0.618,XRP,24,IS,241,0.0027134765671448452,0.6016597510373444,0.0014541344190714426,0.4922184925236497
fib_0.618,XRP,24,OOS,87,0.000858061518244686,0.6206896551724138,-0.0003419373697390963,0.5078232857800277
fib_0.618,XRP,72,IS,241,0.005167355278403772,0.5269709543568465,0.005476584158938625,0.48161428135489776
fib_0.618,XRP,72,OOS,87,-0.00524690096361388,0.4827586206896552,-0.0018269161586002046,0.49371800837598884
fib_0.786,XRP,4,IS,128,-0.0009673485612866645,0.5234375,0.0003856044670631856,0.5007628928898382
fib_0.786,XRP,4,OOS,37,-0.0027900719416296457,0.5135135135135135,7.907884699700173e-05,0.5137425561154375
fib_0.786,XRP,8,IS,128,-0.002215296739223805,0.5234375,0.0005630706955248617,0.496032956972841
fib_0.786,XRP,8,OOS,37,-0.004821298298362498,0.5405405405405406,0.00014920043065308995,0.5091701054562128
fib_0.786,XRP,24,IS,128,-0.003714275484432589,0.578125,0.0014541344190714426,0.4922184925236497
fib_0.786,XRP,24,OOS,37,-0.008695591675840391,0.5405405405405406,-0.0003419373697390963,0.5078232857800277
fib_0.786,XRP,72,IS,128,-0.013810357162562847,0.4375,0.005476584158938625,0.48161428135489776
fib_0.786,XRP,72,OOS,37,-0.004707754085969117,0.6756756756756757,-0.0018269161586002046,0.49371800837598884
rsi_sobrecompra,ADA,4,IS,193,-0.005256458177355305,0.43005181347150256,-0.00012172252991843191,0.5033572409583397
rsi_sobrecompra,ADA,4,OOS,64,-0.002372222092532022,0.546875,5.433838285835066e-05,0.5266895761741123
rsi_sobrecompra,ADA,8,IS,193,-0.009960725614800619,0.42487046632124353,-0.0002514123674984713,0.5099954219441477
rsi_sobrecompra,ADA,8,OOS,64,-0.00205719780199708,0.453125,0.00010170742794584382,0.5324466865397844
rsi_sobrecompra,ADA,24,IS,193,-0.020830703660329766,0.43005181347150256,-0.0007439550514876693,0.5315122844498703
rsi_sobrecompra,ADA,24,OOS,64,-0.007009697897793004,0.53125,0.00017072718154554278,0.5459148446490218
rsi_sobrecompra,ADA,72,IS,193,-0.02775083120165494,0.48186528497409326,-0.0024084072570301797,0.5363955440256372
rsi_sobrecompra,ADA,72,OOS,62,-0.01760742450689732,0.43548387096774194,0.0007214224888817873,0.5452641377705376
rsi_sobreventa,ADA,4,IS,220,-0.00025531565882702363,0.5772727272727273,0.00012172252991843191,0.49664275904166033
rsi_sobreventa,ADA,4,OOS,85,-0.0008931210469509817,0.4470588235294118,-5.433838285835066e-05,0.4611683848797251
rsi_sobreventa,ADA,8,IS,220,-0.00038885402817288633,0.5272727272727272,0.0002514123674984713,0.4900045780558523
rsi_sobreventa,ADA,8,OOS,85,0.00018896863110210373,0.49411764705882355,-0.00010170742794584382,0.45700527401972024
rsi_sobreventa,ADA,24,IS,220,-0.002267436663095606,0.5363636363636364,0.0007439550514876693,0.4684877155501297
rsi_sobreventa,ADA,24,OOS,85,-0.004397532683350962,0.4823529411764706,-0.00017072718154554278,0.447180667433832
rsi_sobreventa,ADA,72,IS,220,0.0017571436149126914,0.4818181818181818,0.0024084072570301797,0.4636044559743629
rsi_sobreventa,ADA,72,OOS,85,-0.029179791873645285,0.4235294117647059,-0.0007214224888817873,0.45217593670002326
div_alcista,ADA,4,IS,537,-0.0004797784505372292,0.5288640595903166,0.00012172252991843191,0.49664275904166033
div_alcista,ADA,4,OOS,206,-0.0016145510308401732,0.41262135922330095,-5.433838285835066e-05,0.4611683848797251
div_alcista,ADA,8,IS,537,0.0004268879261696742,0.5139664804469274,0.0002514123674984713,0.4900045780558523
div_alcista,ADA,8,OOS,206,-0.0033229804893809686,0.4320388349514563,-0.00010170742794584382,0.45700527401972024
div_alcista,ADA,24,IS,537,0.0027891878941922275,0.5139664804469274,0.0007439550514876693,0.4684877155501297
div_alcista,ADA,24,OOS,206,-0.0034544094476541337,0.5097087378640777,-0.00017072718154554278,0.447180667433832
div_alcista,ADA,72,IS,537,0.0019334801413130195,0.48417132216014896,0.0024084072570301797,0.4636044559743629
div_alcista,ADA,72,OOS,206,-0.011279357654510786,0.4320388349514563,-0.0007214224888817873,0.45217593670002326
div_bajista,ADA,4,IS,470,-0.002221038929094611,0.5085106382978724,-0.00012172252991843191,0.5033572409583397
div_bajista,ADA,4,OOS,113,-0.0020795445722652387,0.5575221238938053,5.433838285835066e-05,0.5266895761741123
div_bajista,ADA,8,IS,470,-0.0037215895846626993,0.5297872340425532,-0.0002514123674984713,0.5099954219441477
div_bajista,ADA,8,OOS,113,-0.003497204542861442,0.5575221238938053,0.00010170742794584382,0.5324466865397844
div_bajista,ADA,24,IS,470,-0.005834997230288351,0.5234042553191489,-0.0007439550514876693,0.5315122844498703
div_bajista,ADA,24,OOS,113,-0.013047531728222319,0.4778761061946903,0.00017072718154554278,0.5459148446490218
div_bajista,ADA,72,IS,470,-0.010068713113345801,0.5170212765957447,-0.0024084072570301797,0.5363955440256372
div_bajista,ADA,72,OOS,111,-0.021322864468686267,0.43243243243243246,0.0007214224888817873,0.5452641377705376
ema20_toque,ADA,4,IS,1412,0.0001258290625375416,0.48654390934844194,1.2469215286160236e-05,0.48817335571493975
ema20_toque,ADA,4,OOS,477,0.00026304710040028344,0.48427672955974843,0.00031360546392784943,0.4882016036655212
ema20_toque,ADA,8,IS,1412,3.210088950240167e-05,0.48371104815864024,0.0001840143525004395,0.48794445292232563
ema20_toque,ADA,8,OOS,477,0.00047728776392543144,0.48846960167714887,0.00045721863848781867,0.47924787892685167
ema20_toque,ADA,24,IS,1412,-0.0006880262940741867,0.48441926345609065,0.0010970278362623313,0.49114909201892265
ema20_toque,ADA,24,OOS,473,-0.001138660063110958,0.47357293868921774,0.0006440695432712039,0.4727272727272727
ema20_toque,ADA,72,IS,1412,-0.003485582426444519,0.49291784702549574,0.0008315344636149207,0.4922173050511216
ema20_toque,ADA,72,OOS,467,-0.0003921697599424,0.4732334047109208,0.004038451559099793,0.5036071677914824
vwap_ruptura_alza,ADA,4,IS,1040,0.00032048921062350526,0.49615384615384617,0.00012172252991843191,0.49664275904166033
vwap_ruptura_alza,ADA,4,OOS,349,-0.0008726353740251226,0.4269340974212034,-5.433838285835066e-05,0.4611683848797251
vwap_ruptura_alza,ADA,8,IS,1040,-4.217999196252365e-05,0.5019230769230769,0.0002514123674984713,0.4900045780558523
vwap_ruptura_alza,ADA,8,OOS,348,-7.128564911331686e-05,0.41954022988505746,-0.00010170742794584382,0.45700527401972024
vwap_ruptura_alza,ADA,24,IS,1040,-0.002434897140082489,0.4375,0.0007439550514876693,0.4684877155501297
vwap_ruptura_alza,ADA,24,OOS,346,-0.0016101245349568112,0.3901734104046243,-0.00017072718154554278,0.447180667433832
vwap_ruptura_alza,ADA,72,IS,1040,-0.003702399950555866,0.4394230769230769,0.0024084072570301797,0.4636044559743629
vwap_ruptura_alza,ADA,72,OOS,346,-0.0018288328948764744,0.45375722543352603,-0.0007214224888817873,0.45217593670002326
vwap_ruptura_baja,ADA,4,IS,1082,0.00095245410117997,0.512014787430684,-0.00012172252991843191,0.5033572409583397
vwap_ruptura_baja,ADA,4,OOS,370,0.0008004885501188256,0.5378378378378378,5.433838285835066e-05,0.5266895761741123
vwap_ruptura_baja,ADA,8,IS,1082,0.0011301001661421241,0.5268022181146026,-0.0002514123674984713,0.5099954219441477
vwap_ruptura_baja,ADA,8,OOS,369,0.00048683155481799446,0.5555555555555556,0.00010170742794584382,0.5324466865397844
vwap_ruptura_baja,ADA,24,IS,1082,0.002038939026379305,0.5619223659889094,-0.0007439550514876693,0.5315122844498703
vwap_ruptura_baja,ADA,24,OOS,368,0.0011165783187607491,0.5733695652173914,0.00017072718154554278,0.5459148446490218
vwap_ruptura_baja,ADA,72,IS,1082,0.003784066511251695,0.5499075785582255,-0.0024084072570301797,0.5363955440256372
vwap_ruptura_baja,ADA,72,OOS,366,-0.00033353702211288863,0.5218579234972678,0.0007214224888817873,0.5452641377705376
poc_zona,ADA,4,IS,195,-0.0002131382615935803,0.49743589743589745,0.00012172252991843191,0.49664275904166033
poc_zona,ADA,4,OOS,123,-0.0011814788970424177,0.42276422764227645,-5.433838285835066e-05,0.4611683848797251
poc_zona,ADA,8,IS,195,0.0011664037656471172,0.48717948717948717,0.0002514123674984713,0.4900045780558523
poc_zona,ADA,8,OOS,123,-0.001101187410137044,0.4146341463414634,-0.00010170742794584382,0.45700527401972024
poc_zona,ADA,24,IS,195,-0.0027482973962327166,0.4461538461538462,0.0007439550514876693,0.4684877155501297
poc_zona,ADA,24,OOS,123,-0.004031856624927093,0.43902439024390244,-0.00017072718154554278,0.447180667433832
poc_zona,ADA,72,IS,195,0.008693819127933407,0.4666666666666667,0.0024084072570301797,0.4636044559743629
poc_zona,ADA,72,OOS,123,-0.0032428013685950646,0.3983739837398374,-0.0007214224888817873,0.45217593670002326
fib_0.618,ADA,4,IS,224,0.00036791635207353887,0.48214285714285715,2.666194483185218e-05,0.4945063329772623
fib_0.618,ADA,4,OOS,74,-0.001578421690569565,0.43243243243243246,0.00024943359620829353,0.4838487972508591
fib_0.618,ADA,8,IS,224,-0.001219303722267633,0.45535714285714285,-4.2944762408427075e-06,0.4887837631619106
fib_0.618,ADA,8,OOS,74,-0.004484050660816674,0.40540540540540543,0.0005076502806361615,0.47924787892685167
fib_0.618,ADA,24,IS,224,0.0006226288049442656,0.5133928571428571,4.0314002173560215e-05,0.49023348084846635
fib_0.618,ADA,24,OOS,74,-0.0062262177124539075,0.3783783783783784,0.0008339181024673547,0.47848101265822784
fib_0.618,ADA,72,IS,224,0.007076417179761392,0.5401785714285714,0.0021050083816837152,0.4956508469403327
